id,podcast_id,host_name,title,description,scheduled_start,actual_start,actual_end,status,current_listeners,created_at
0b018854-208b-4fca-ab09-8dc4ee7c418e,c3d57ea8-c3f6-40f9-95c2-018f61dda10c,Michael Chang,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:11:05,2026-06-19 19:26:05,2026-06-19 19:36:05,live,6,2026-06-19 19:26:05
fa3568dd-a8da-4b9b-948c-c8374c5e2174,5932f0f8-8433-4918-9ca4-6add9751d669,Vikram Sen,Live: Discussing The Daily Rhythm with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:11:14,2026-06-19 19:26:14,2026-06-19 20:05:14,live,73,2026-06-19 19:26:14
0843be0c-99c1-47ae-80c9-33b31f360499,79c60b89-b049-44af-866b-65d6f3c6e6d4,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:11:29,2026-06-19 19:26:29,2026-06-19 21:56:29,completed,0,2026-06-19 19:26:29
e6984341-cf5d-4a0c-8a01-564f2a594349,8fb7a948-1643-4ba1-b0c2-aa946f58c728,Priya Nair,Live: Discussing Mindset Matters with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:12:43,2026-06-19 19:27:43,2026-06-19 22:05:43,cancelled,0,2026-06-19 19:27:43
eddf91fc-81f3-4dfe-b946-330f48c35d58,4cbc247e-ba81-47e5-943a-443baa62162a,Sarah Jenkins,Live: Discussing History Reimagined with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:13:10,2026-06-19 19:28:10,2026-06-19 21:58:10,live,80,2026-06-19 19:28:10
fe6b89d7-0219-4826-993e-ba1013661787,88958818-1649-443f-bdcb-bf91f776490a,Samantha Rogers,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:13:42,2026-06-19 19:28:42,2026-06-19 22:05:42,cancelled,0,2026-06-19 19:28:42
ab8a978f-87e0-4c4a-9e19-5065774c9e4f,3b792455-59ca-408a-b78c-b54157b9c30c,Kabir Sharma,Live: Discussing Echoes of Eternity with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:14:43,2026-06-19 19:29:43,2026-06-19 22:53:43,cancelled,0,2026-06-19 19:29:43
eeb998f6-ee90-4853-92dc-522dca026a4b,33e649e6-68da-4a24-9722-292612f3f28d,Sarah Jenkins,Live: Discussing Mindset Matters with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:14:57,2026-06-19 19:29:57,2026-06-19 22:07:57,cancelled,0,2026-06-19 19:29:57
55677431-bb77-4e28-9a6a-9de7fb41723e,6ccc191c-fbdf-471e-afbc-a5e949120190,Samantha Rogers,Live: Discussing History Reimagined with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:15:10,2026-06-19 19:30:10,2026-06-19 20:10:10,scheduled,0,2026-06-19 19:30:10
1324f664-9b96-4661-ade3-353cac180d4b,c4483aaa-4105-45bd-8127-7786e86e02fe,Sarah Jenkins,Live: Discussing The Daily Rhythm with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:16:32,2026-06-19 19:31:32,2026-06-19 23:28:32,scheduled,0,2026-06-19 19:31:32
a5ec9aa8-090d-4ad0-8673-ab581871dabc,47326064-5811-4847-882d-276f9814084d,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:17:19,2026-06-19 19:32:19,2026-06-19 21:56:19,live,35,2026-06-19 19:32:19
3fb1093c-c374-4447-8208-87f579f71a30,76619fc3-e946-4a30-9ca3-971a57f2f68d,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:17:39,2026-06-19 19:32:39,2026-06-19 20:47:39,scheduled,0,2026-06-19 19:32:39
e4f7e7dd-6540-4598-8cb2-e98b68473f85,0627f72f-3a6f-4122-833d-549637ce0a32,Samantha Rogers,Live: Discussing The Daily Rhythm with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:19:12,2026-06-19 19:34:12,2026-06-19 22:40:12,live,25,2026-06-19 19:34:12
db08e7c5-2733-416c-ac58-5d8823546716,fe0d17aa-5818-4758-aef6-862657fed057,Priya Nair,Live: Discussing Tech Bytes & Beats with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:19:18,2026-06-19 19:34:18,2026-06-19 21:24:18,scheduled,0,2026-06-19 19:34:18
94b723d2-f56f-43b7-9841-b7bd54a849c9,79c60b89-b049-44af-866b-65d6f3c6e6d4,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:19:57,2026-06-19 19:34:57,2026-06-19 20:20:57,live,41,2026-06-19 19:34:57
d07cad75-85cd-44bb-b634-148507a99005,47c9b1f9-8bf3-4044-b90e-70e6d40f5150,Vikram Sen,Live: Discussing Tech Bytes & Beats with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:21:11,2026-06-19 19:36:11,2026-06-19 19:47:11,cancelled,0,2026-06-19 19:36:11
6059dd3a-d454-4787-9116-a0939ba3bbe8,128e02f0-0870-4784-bc15-07ba0f6f3555,Samantha Rogers,Live: Discussing Echoes of Eternity with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:21:17,2026-06-19 19:36:17,2026-06-19 20:27:17,cancelled,0,2026-06-19 19:36:17
83d3ad6b-8997-4194-8de7-a5509f1b76b7,74561401-0548-43a3-9267-51deb2a1ce93,Samantha Rogers,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:21:24,2026-06-19 19:36:24,2026-06-19 22:16:24,completed,0,2026-06-19 19:36:24
3d7d2f4e-34aa-4f2c-a902-c826a5c5cb4d,028865c4-a093-4652-b875-db489f054503,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:21:36,2026-06-19 19:36:36,2026-06-19 21:21:36,live,23,2026-06-19 19:36:36
efda4edb-65da-4f88-aa9b-4ce3a2e83e53,1b62b3ee-deb0-49e9-b7f5-367625794c24,Dr. Ramesh Kumar,Live: Discussing Mindset Matters with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:24:36,2026-06-19 19:39:36,2026-06-19 22:11:36,scheduled,0,2026-06-19 19:39:36
b9ad3d3a-b77b-4537-b296-937712aef829,ff7d7aad-bbc8-4920-afa7-d86b74235a59,Sarah Jenkins,Live: Discussing Indie Creator Spotlight with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:25:16,2026-06-19 19:40:16,2026-06-19 21:12:16,scheduled,0,2026-06-19 19:40:16
d10cdbc1-6e7a-43ae-974f-c86a63fc31ba,9a72199d-3081-46f9-bf0e-44bef5945b1a,Vikram Sen,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:25:24,2026-06-19 19:40:24,2026-06-19 22:46:24,cancelled,0,2026-06-19 19:40:24
435b7047-dc6d-4858-b6bd-5d05b721cffa,5932f0f8-8433-4918-9ca4-6add9751d669,Vikram Sen,Live: Discussing The Daily Rhythm with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:25:52,2026-06-19 19:40:52,2026-06-19 22:01:52,scheduled,0,2026-06-19 19:40:52
13ffdc71-917e-4d7e-891e-5692f0713684,c4b6e76f-46a2-4815-80f8-da181553bce5,Vikram Sen,Live: Discussing Science Decoded with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:26:57,2026-06-19 19:41:57,2026-06-19 21:34:57,live,45,2026-06-19 19:41:57
0cf26103-bb69-46f4-8d2a-89a9a1df54b6,44179d37-d6b6-4bad-a6fa-ce487cc85ee9,Samantha Rogers,Live: Discussing Tech Bytes & Beats with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:27:38,2026-06-19 19:42:38,2026-06-19 22:01:38,live,29,2026-06-19 19:42:38
c8a0640f-24a9-42ac-9ec8-db70f517771b,8934e4aa-8c49-47f7-9cbf-cfcf6d5221c8,Michael Chang,Live: Discussing Echoes of Eternity with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:28:16,2026-06-19 19:43:16,2026-06-19 20:07:16,cancelled,0,2026-06-19 19:43:16
60edd0cb-8203-48d2-8f9f-0aec2df89dcc,6f11a8e9-333a-4426-a563-4fd0d048c009,Samantha Rogers,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:28:28,2026-06-19 19:43:28,2026-06-19 20:54:28,scheduled,0,2026-06-19 19:43:28
9dac1fb3-b86e-41ff-9251-558d83dd4f27,48def8fc-0e5c-453b-84db-eb79687d74fa,Kabir Sharma,Live: Discussing Tech Bytes & Beats with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:28:48,2026-06-19 19:43:48,2026-06-19 20:49:48,scheduled,0,2026-06-19 19:43:48
2950b41a-edd0-494f-b412-c147af114728,b23a1b87-7d95-484c-80bb-613c035547c0,Aditya Reddy,Live: Discussing Echoes of Eternity with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:29:50,2026-06-19 19:44:50,2026-06-19 21:20:50,live,67,2026-06-19 19:44:50
ffa46372-57b2-49fd-b6be-84da591a25f6,47c9b1f9-8bf3-4044-b90e-70e6d40f5150,Vikram Sen,Live: Discussing Tech Bytes & Beats with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:30:01,2026-06-19 19:45:01,2026-06-19 21:19:01,cancelled,0,2026-06-19 19:45:01
55b880fe-2e3d-4ca3-ad83-a35a63e3891d,9a72199d-3081-46f9-bf0e-44bef5945b1a,Vikram Sen,Live: Discussing Science Decoded with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:30:34,2026-06-19 19:45:34,2026-06-19 22:26:34,completed,0,2026-06-19 19:45:34
a6268d07-ea32-44f2-b634-10fff0995e6d,23b606d5-1c20-4db5-a7d3-396ed2171821,Priya Nair,Live: Discussing Tech Bytes & Beats with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:33:05,2026-06-19 19:48:05,2026-06-19 22:24:05,completed,0,2026-06-19 19:48:05
31083900-6d51-4896-a077-6f22f8cbb8db,5081dea1-efb0-40f1-91a3-c460665ee75a,Dr. Ramesh Kumar,Live: Discussing Tech Bytes & Beats with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:33:12,2026-06-19 19:48:12,2026-06-19 21:01:12,scheduled,0,2026-06-19 19:48:12
9ee7def8-716d-4e83-8e60-cc66d1829242,59e28037-0e2e-405e-846d-66965e98f41b,Michael Chang,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:33:33,2026-06-19 19:48:33,2026-06-19 20:34:33,live,9,2026-06-19 19:48:33
d74862ad-0a79-43bb-9cc2-67f73612fdc3,e0b88463-967a-4892-8c24-04921993c940,Dr. Ramesh Kumar,Live: Discussing Laugh Track Live with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:34:24,2026-06-19 19:49:24,2026-06-19 21:56:24,live,76,2026-06-19 19:49:24
7b54d133-2ff9-43f9-ba03-8e889f79215a,c2f6c72d-2156-4087-8007-6674c57e6776,Sarah Jenkins,Live: Discussing The Daily Rhythm with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:34:31,2026-06-19 19:49:31,2026-06-19 22:23:31,cancelled,0,2026-06-19 19:49:31
83eb5c49-601b-4f30-a0f6-81e981174db0,b7d0d39e-3b62-4c5c-85ce-7b247e765d55,Aditya Reddy,Live: Discussing Mindset Matters with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:34:37,2026-06-19 19:49:37,2026-06-19 20:16:37,scheduled,0,2026-06-19 19:49:37
ff83b473-4b7f-4746-b01c-7b5f4bcac947,cfd6463b-b348-42ff-b0aa-59ffec47c77b,Dr. Ramesh Kumar,Live: Discussing Tech Bytes & Beats with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:34:57,2026-06-19 19:49:57,2026-06-19 23:25:57,live,70,2026-06-19 19:49:57
9f825a17-1177-4cbc-9828-d4f941ebde09,09b1527a-66e8-451a-a98c-dbd78919cc30,Priya Nair,Live: Discussing Indie Creator Spotlight with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:35:37,2026-06-19 19:50:37,2026-06-19 22:26:37,scheduled,0,2026-06-19 19:50:37
e56b071b-247b-4dfe-94e9-9452c0cee9cf,43b54ee0-9ea2-4d48-809a-e6837bfe70d6,Aditya Reddy,Live: Discussing History Reimagined with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:36:43,2026-06-19 19:51:43,2026-06-19 22:09:43,cancelled,0,2026-06-19 19:51:43
8768cd87-6062-4936-aa2b-40bf53be7a3c,3466e16f-babd-4a0b-845a-a9bf15932bd1,Priya Nair,Live: Discussing Tech Bytes & Beats with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:37:46,2026-06-19 19:52:46,2026-06-19 22:17:46,completed,0,2026-06-19 19:52:46
7917bd0f-9fd2-4e75-b96e-a3186277b2f7,ea89dcbf-770b-4634-99bd-24e9af31337e,Michael Chang,Live: Discussing Indie Creator Spotlight with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:38:13,2026-06-19 19:53:13,2026-06-19 20:32:13,cancelled,0,2026-06-19 19:53:13
1fd534fe-ce16-4c1f-ba44-765f74a38c15,028865c4-a093-4652-b875-db489f054503,Vikram Sen,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:38:19,2026-06-19 19:53:19,2026-06-19 20:46:19,cancelled,0,2026-06-19 19:53:19
cc68c8d7-c066-41b2-9c2a-580f6e1a1c9b,2da518b3-4189-4446-a5ba-4ad1b01ff225,Vikram Sen,Live: Discussing Laugh Track Live with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:38:44,2026-06-19 19:53:44,2026-06-19 23:23:44,cancelled,0,2026-06-19 19:53:44
de358e30-e1a0-49d5-9d48-c24d23df6b4d,7591bbf4-4c7d-43b9-a227-5962a6ba2110,Michael Chang,Live: Discussing History Reimagined with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:39:03,2026-06-19 19:54:03,2026-06-19 21:29:03,scheduled,0,2026-06-19 19:54:03
a0c9e009-3b61-4d16-866d-180581725beb,1b62b3ee-deb0-49e9-b7f5-367625794c24,Dr. Ramesh Kumar,Live: Discussing Mindset Matters with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:39:24,2026-06-19 19:54:24,2026-06-19 20:43:24,live,53,2026-06-19 19:54:24
a5fe24d7-a585-47fa-89a0-d8565454f2c2,d7496674-8974-408e-90d0-1eff083fc312,Sarah Jenkins,Live: Discussing Laugh Track Live with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:39:43,2026-06-19 19:54:43,2026-06-19 23:18:43,completed,0,2026-06-19 19:54:43
e9bda4af-d7f4-41e4-a853-da8ffe825f4d,d64c9607-c362-4257-805c-4013390d2cf5,Sarah Jenkins,Live: Discussing Science Decoded with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:39:57,2026-06-19 19:54:57,2026-06-19 23:40:57,scheduled,0,2026-06-19 19:54:57
816dd655-64e7-4322-ad8f-48bc0ffea05a,fb9fc55d-9013-4c75-b46b-efea54182bda,Priya Nair,Live: Discussing Mindset Matters with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:40:39,2026-06-19 19:55:39,2026-06-19 21:09:39,completed,0,2026-06-19 19:55:39
236befb8-eed7-4fec-af1f-8625dc58da9d,1e3863a1-0f68-4a8f-bc09-de59d927ab8e,Sarah Jenkins,Live: Discussing The Daily Rhythm with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:40:45,2026-06-19 19:55:45,2026-06-19 21:33:45,live,55,2026-06-19 19:55:45
064a1bd0-be35-4c41-b3ad-ae5523d4f672,232a8889-0e15-40f0-8ad2-1bdba64abf18,Dr. Ramesh Kumar,Live: Discussing Laugh Track Live with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:41:23,2026-06-19 19:56:23,2026-06-19 23:03:23,live,19,2026-06-19 19:56:23
bb586ec4-049a-4159-aff0-58655d16fed3,44179d37-d6b6-4bad-a6fa-ce487cc85ee9,Samantha Rogers,Live: Discussing Tech Bytes & Beats with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:41:49,2026-06-19 19:56:49,2026-06-19 20:55:49,cancelled,0,2026-06-19 19:56:49
e63e60a4-fb5a-42c1-a0f6-28bca7c1226b,929db359-0b9c-4dcd-b2d4-a9edc08d1ca9,Dr. Ramesh Kumar,Live: Discussing Mindset Matters with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:41:55,2026-06-19 19:56:55,2026-06-19 23:22:55,completed,0,2026-06-19 19:56:55
3a923e94-6781-4d93-8c6c-b24e0d082bf5,2c316e7b-5520-430b-9b05-22bec5e0b0f0,Vikram Sen,Live: Discussing Tech Bytes & Beats with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:42:38,2026-06-19 19:57:38,2026-06-19 23:08:38,scheduled,0,2026-06-19 19:57:38
092f9321-77f5-4829-a59d-5e9820aa0dd1,47326064-5811-4847-882d-276f9814084d,Dr. Ramesh Kumar,Live: Discussing Science Decoded with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:44:21,2026-06-19 19:59:21,2026-06-19 23:46:21,cancelled,0,2026-06-19 19:59:21
42d95706-7335-445a-9e6a-9bce47f3cd94,7fec193a-fa22-4e00-9fdd-14fc282cd82a,Samantha Rogers,Live: Discussing History Reimagined with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:44:36,2026-06-19 19:59:36,2026-06-19 21:53:36,scheduled,0,2026-06-19 19:59:36
63667c72-852d-47f5-b1a9-90fe10d54f14,4b6ed9b3-e3e1-4361-b373-6d76be268673,Michael Chang,Live: Discussing Mindset Matters with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:44:43,2026-06-19 19:59:43,2026-06-19 20:14:43,live,12,2026-06-19 19:59:43
4532c6a7-60a9-423d-accc-ece27610b8ac,8fb7a948-1643-4ba1-b0c2-aa946f58c728,Priya Nair,Live: Discussing Mindset Matters with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:45:16,2026-06-19 20:00:16,2026-06-19 23:11:16,live,21,2026-06-19 20:00:16
d94ecc76-4a2d-46f0-8c4c-812f00ba7b29,8f7404a8-9059-4f76-94f5-3d94eecf7d66,Priya Nair,Live: Discussing Science Decoded with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:45:39,2026-06-19 20:00:39,2026-06-19 22:14:39,completed,0,2026-06-19 20:00:39
f1b97322-20b1-4a6a-b3e1-6c3f00305121,31865875-3a22-4f5a-83a7-e2aba7e9f645,Sarah Jenkins,Live: Discussing Laugh Track Live with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 19:46:14,2026-06-19 20:01:14,2026-06-19 20:21:14,completed,0,2026-06-19 20:01:14
a04ced22-b4a3-4e58-be95-0df0bcce9c5b,e0b88463-967a-4892-8c24-04921993c940,Dr. Ramesh Kumar,Live: Discussing Laugh Track Live with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 19:47:29,2026-06-19 20:02:29,2026-06-19 23:52:29,cancelled,0,2026-06-19 20:02:29
b0bc523e-1280-4f7a-9dba-db2533664a6f,960c8688-1a82-4f2b-9fcc-bc6a13c6da25,Vikram Sen,Live: Discussing Laugh Track Live with Nair,Interactive Q&A live broadcast with listeners.,2026-06-19 19:47:49,2026-06-19 20:02:49,2026-06-19 21:41:49,cancelled,0,2026-06-19 20:02:49
d0cbe03a-6368-4bf2-8847-d153b60975f7,76619fc3-e946-4a30-9ca3-971a57f2f68d,Kabir Sharma,Live: Discussing Indie Creator Spotlight with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:48:29,2026-06-19 20:03:29,2026-06-19 21:24:29,completed,0,2026-06-19 20:03:29
d4c8e0a8-5365-4331-bbcb-8e6f658e7620,7f35ca55-5c5d-4e17-afa1-63067cc7efba,Vikram Sen,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:48:43,2026-06-19 20:03:43,2026-06-19 21:29:43,scheduled,0,2026-06-19 20:03:43
da56660c-52b1-4e6f-a6dd-22810ab3c025,cf065454-dd69-4fee-a0c9-2ca17fac6bf5,Aditya Reddy,Live: Discussing Echoes of Eternity with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:49:13,2026-06-19 20:04:13,2026-06-19 22:41:13,completed,0,2026-06-19 20:04:13
0669481f-5fe8-44c4-b08f-a9001de048df,929db359-0b9c-4dcd-b2d4-a9edc08d1ca9,Dr. Ramesh Kumar,Live: Discussing Mindset Matters with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:50:28,2026-06-19 20:05:28,2026-06-19 22:14:28,scheduled,0,2026-06-19 20:05:28
08f07897-f268-4697-bf02-6a3e16f05d38,f29c7e3a-b2e5-4fb1-adea-345ad96a85f9,Dr. Ramesh Kumar,Live: Discussing Laugh Track Live with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:50:35,2026-06-19 20:05:35,2026-06-19 20:42:35,live,66,2026-06-19 20:05:35
4593ab8b-7c1a-4e34-9e04-76989d762471,924f3767-a7a6-452d-97b3-5048f83ade78,Michael Chang,Live: Discussing The Daily Rhythm with Reddy,Interactive Q&A live broadcast with listeners.,2026-06-19 19:51:17,2026-06-19 20:06:17,2026-06-19 21:12:17,live,72,2026-06-19 20:06:17
1295118e-8625-414a-ac7d-40ee7209d68b,23b606d5-1c20-4db5-a7d3-396ed2171821,Priya Nair,Live: Discussing Tech Bytes & Beats with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:51:30,2026-06-19 20:06:30,2026-06-19 23:58:30,live,65,2026-06-19 20:06:30
6b750a23-f5d5-4169-9d8c-f21eaf2d8d84,6078b0b5-1aae-4b2d-9c16-9fec47a85ab9,Priya Nair,Live: Discussing The Daily Rhythm with Kumar,Interactive Q&A live broadcast with listeners.,2026-06-19 19:52:12,2026-06-19 20:07:12,2026-06-19 22:03:12,cancelled,0,2026-06-19 20:07:12
b039afba-cb6a-4e86-8a67-ec34a5666ed4,b9b8d353-bdc0-4624-a6b3-58e13a29ee85,Kabir Sharma,Live: Discussing The Daily Rhythm with Jenkins,Interactive Q&A live broadcast with listeners.,2026-06-19 19:52:19,2026-06-19 20:07:19,2026-06-19 22:35:19,completed,0,2026-06-19 20:07:19
ba39e53d-7d81-46fd-b211-16cd150def32,840128f7-5cee-4ae4-a23e-b9fea30eff7c,Aditya Reddy,Live: Discussing Mindset Matters with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 19:52:43,2026-06-19 20:07:43,2026-06-19 23:45:43,cancelled,0,2026-06-19 20:07:43
2868fc9c-68d9-47fe-b859-f919591f5738,2ec1e29e-603f-4c39-bf23-ca40acb33ba7,Priya Nair,Live: Discussing Science Decoded with Chang,Interactive Q&A live broadcast with listeners.,2026-06-19 19:53:41,2026-06-19 20:08:41,2026-06-19 23:59:41,scheduled,0,2026-06-19 20:08:41
9e74ed11-3e2c-4196-98d7-aa3127a1305f,e9da2df5-bcd5-4da9-befd-497235f24fbf,Michael Chang,Live: Discussing Laugh Track Live with Sen,Interactive Q&A live broadcast with listeners.,2026-06-19 22:18:03,2026-06-19 22:33:03,2026-06-20 01:10:03,live,59,2026-06-19 22:33:03
e9e66309-9915-4e7a-aa1f-08508afbf22a,dfc84d23-e25e-46d7-a40f-4e5214693f22,Samantha Rogers,Live: Discussing History Reimagined with Sharma,Interactive Q&A live broadcast with listeners.,2026-06-19 22:20:15,2026-06-19 22:35:15,2026-06-19 22:51:15,completed,0,2026-06-19 22:35:15
d8c0f051-8596-426c-a535-666684cf1437,eeb2559a-c1eb-4ad9-8cc0-0c4d82e0ef56,Priya Nair,Live: Discussing History Reimagined with Rogers,Interactive Q&A live broadcast with listeners.,2026-06-19 22:42:24,2026-06-19 22:57:24,2026-06-20 00:57:24,completed,0,2026-06-19 22:57:24
